0	TNFRSF14	1	2488101	2488175
1	TNFRSF14	1	2489162	2489276
2	TNFRSF14	1	2489779	2489910
3	TNFRSF14	1	2490317	2490441
4	TNFRSF14	1	2491259	2491420
5	TNFRSF14	1	2492060	2492160
6	TNFRSF14	1	2493109	2493257
7	TNFRSF14	1	2494301	2494338
8	TNFRSF14	1	2494584	2494715
9	PIK3CD	1	9770511	9770657
10	PIK3CD	1	9775596	9775830
11	PIK3CD	1	9775904	9776139
12	PIK3CD	1	9776495	9776680
13	PIK3CD	1	9777014	9777169
14	PIK3CD	1	9777592	9777687
15	PIK3CD	1	9778749	9778976
16	PIK3CD	1	9779976	9780078
17	PIK3CD	1	9780167	9780303
18	PIK3CD	1	9780489	9780722
19	PIK3CD	1	9780797	9780970
20	PIK3CD	1	9781182	9781309
21	PIK3CD	1	9781499	9781648
22	PIK3CD	1	9781816	9781921
23	PIK3CD	1	9782030	9782214
24	PIK3CD	1	9782299	9782417
25	PIK3CD	1	9782583	9782667
26	PIK3CD	1	9783180	9783353
27	PIK3CD	1	9784024	9784153
28	PIK3CD	1	9784331	9784482
29	PIK3CD	1	9784859	9784997
30	PIK3CD	1	9786964	9787107
31	MTOR	1	11167539	11167560
32	MTOR	1	11168235	11168346
33	MTOR	1	11169344	11169430
34	MTOR	1	11169703	11169789
35	MTOR	1	11172906	11172977
36	MTOR	1	11174372	11174513
37	MTOR	1	11174867	11174947
38	MTOR	1	11175450	11175528
39	MTOR	1	11177058	11177146
40	MTOR	1	11181300	11181428
41	MTOR	1	11182033	11182186
42	MTOR	1	11184552	11184693
43	MTOR	1	11186676	11186856
44	MTOR	1	11187064	11187204
45	MTOR	1	11187678	11187866
46	MTOR	1	11188058	11188186
47	MTOR	1	11188508	11188612
48	MTOR	1	11188909	11189011
49	MTOR	1	11189792	11189898
50	MTOR	1	11190583	11190837
51	MTOR	1	11193134	11193257
52	MTOR	1	11194405	11194526
53	MTOR	1	11199358	11199495
54	MTOR	1	11199587	11199718
55	MTOR	1	11204702	11204815
56	MTOR	1	11205022	11205105
57	MTOR	1	11206730	11206851
58	MTOR	1	11210180	11210286
59	MTOR	1	11217206	11217351
60	MTOR	1	11227496	11227577
61	MTOR	1	11259312	11259463
62	MTOR	1	11259595	11259763
63	MTOR	1	11264615	11264763
64	MTOR	1	11269366	11269518
65	MTOR	1	11270868	11270966
66	MTOR	1	11272366	11272534
67	MTOR	1	11272850	11272968
68	MTOR	1	11273453	11273626
69	MTOR	1	11276202	11276294
70	MTOR	1	11288722	11288978
71	MTOR	1	11290979	11291114
72	MTOR	1	11291354	11291494
73	MTOR	1	11292490	11292588
74	MTOR	1	11293452	11293547
75	MTOR	1	11294197	11294325
76	MTOR	1	11297897	11298108
77	MTOR	1	11298456	11298677
78	MTOR	1	11300357	11300607
79	MTOR	1	11301607	11301741
80	MTOR	1	11303168	11303360
81	MTOR	1	11307679	11307793
82	MTOR	1	11307873	11308154
83	MTOR	1	11313893	11314033
84	MTOR	1	11316046	11316252
85	MTOR	1	11316987	11317225
86	MTOR	1	11318539	11318653
87	MTOR	1	11319302	11319469
88	SPEN	1	16174560	16174648
89	SPEN	1	16199308	16199634
90	SPEN	1	16200607	16200893
91	SPEN	1	16202694	16203176
92	SPEN	1	16235813	16235979
93	SPEN	1	16237593	16237799
94	SPEN	1	16242620	16242777
95	SPEN	1	16245418	16245549
96	SPEN	1	16245896	16246015
97	SPEN	1	16247362	16247481
98	SPEN	1	16248741	16248847
99	SPEN	1	16254583	16262764
100	SPEN	1	16263655	16264143
101	SPEN	1	16264304	16264504
102	SPEN	1	16265210	16265374
103	SPEN	1	16265788	16265925
104	SDHB	1	17345373	17345456
105	SDHB	1	17349100	17349228
106	SDHB	1	17350465	17350572
107	SDHB	1	17354241	17354363
108	SDHB	1	17355092	17355234
109	SDHB	1	17359552	17359643
110	SDHB	1	17371253	17371386
111	SDHB	1	17380440	17380517
112	ARID1A	1	27022892	27024034
113	ARID1A	1	27056139	27056357
114	ARID1A	1	27057640	27058098
115	ARID1A	1	27059164	27059286
116	ARID1A	1	27087344	27087590
117	ARID1A	1	27087872	27087967
118	ARID1A	1	27088640	27088813
119	ARID1A	1	27089461	27089779
120	ARID1A	1	27092709	27092860
121	ARID1A	1	27092945	27093060
122	ARID1A	1	27094278	27094493
123	ARID1A	1	27097607	27097820
124	ARID1A	1	27098988	27099126
125	ARID1A	1	27099300	27099481
126	ARID1A	1	27099834	27099990
127	ARID1A	1	27100068	27100211
128	ARID1A	1	27100290	27100392
129	ARID1A	1	27100817	27101714
130	ARID1A	1	27102065	27102201
131	ARID1A	1	27105511	27107250
132	STK40	1	36807353	36807577
133	STK40	1	36808962	36809052
134	STK40	1	36809458	36809583
135	STK40	1	36809718	36809868
136	STK40	1	36814298	36814419
137	STK40	1	36819962	36820020
138	STK40	1	36820804	36821037
139	STK40	1	36823837	36823986
140	STK40	1	36824335	36824441
141	STK40	1	36826819	36826936
142	MYCL1	1	40361301	40361420
143	MYCL1	1	40363041	40363645
144	MYCL1	1	40365001	40365120
145	MYCL1	1	40366483	40367118
146	MYCL1	1	40367477	40367563
147	MPL	1	43803517	43803601
148	MPL	1	43803767	43803905
149	MPL	1	43804210	43804394
150	MPL	1	43804939	43805243
151	MPL	1	43805632	43805800
152	MPL	1	43806055	43806187
153	MPL	1	43812113	43812303
154	MPL	1	43812460	43812608
155	MPL	1	43814511	43814676
156	MPL	1	43814931	43815118
157	MPL	1	43817884	43817977
158	MPL	1	43818186	43818446
159	MUTYH	1	45794975	45795112
160	MUTYH	1	45796185	45796232
161	MUTYH	1	45796851	45797009
162	MUTYH	1	45797089	45797231
163	MUTYH	1	45797330	45797524
164	MUTYH	1	45797692	45797761
165	MUTYH	1	45797835	45797985
166	MUTYH	1	45798060	45798163
167	MUTYH	1	45798243	45798362
168	MUTYH	1	45798432	45798509
169	MUTYH	1	45798587	45798634
170	MUTYH	1	45798766	45798845
171	MUTYH	1	45798954	45798999
172	MUTYH	1	45799082	45799278
173	MUTYH	1	45800060	45800186
174	MUTYH	1	45805888	45805929
175	PIK3R3	1	46509342	46509546
176	PIK3R3	1	46511587	46511763
177	PIK3R3	1	46512220	46512300
178	PIK3R3	1	46521464	46521646
179	PIK3R3	1	46527598	46527746
180	PIK3R3	1	46531723	46531854
181	PIK3R3	1	46532580	46532766
182	PIK3R3	1	46543184	46543288
183	PIK3R3	1	46546311	46546425
184	PIK3R3	1	46597516	46597631
185	PIK3R3	1	46598368	46598420
186	PIK3R3	1	46641897	46642146
187	RAD54L	1	46714075	46714083
188	RAD54L	1	46714181	46714273
189	RAD54L	1	46715669	46715794
190	RAD54L	1	46724355	46724421
191	RAD54L	1	46725633	46725774
192	RAD54L	1	46726211	46726286
193	RAD54L	1	46726396	46726690
194	RAD54L	1	46726930	46727060
195	RAD54L	1	46733128	46733284
196	RAD54L	1	46736328	46736460
197	RAD54L	1	46738135	46738215
198	RAD54L	1	46738341	46738477
199	RAD54L	1	46739024	46739140
200	RAD54L	1	46739293	46739422
201	RAD54L	1	46739807	46739891
202	RAD54L	1	46740207	46740392
203	RAD54L	1	46743486	46743655
204	RAD54L	1	46743741	46743957
205	CDKN2C	1	51434401	51434520
206	CDKN2C	1	51436038	51436172
207	CDKN2C	1	51437801	51437920
208	CDKN2C	1	51439562	51439945
209	CDKN2C	1	51441301	51441420
210	JUN	1	59245401	59245520
211	JUN	1	59246601	59246720
212	JUN	1	59247744	59248745
213	JUN	1	59249701	59249820
214	JUN	1	59250701	59250820
215	JAK1	1	65300242	65300343
216	JAK1	1	65301076	65301192
217	JAK1	1	65301778	65301901
218	JAK1	1	65303612	65303790
219	JAK1	1	65304145	65304275
220	JAK1	1	65305283	65305481
221	JAK1	1	65306925	65307025
222	JAK1	1	65307131	65307287
223	JAK1	1	65309744	65309901
224	JAK1	1	65310434	65310575
225	JAK1	1	65311193	65311326
226	JAK1	1	65312329	65312422
227	JAK1	1	65313212	65313361
228	JAK1	1	65316484	65316596
229	JAK1	1	65321189	65321384
230	JAK1	1	65323336	65323465
231	JAK1	1	65325785	65325948
232	JAK1	1	65330467	65330658
233	JAK1	1	65332546	65332894
234	JAK1	1	65334991	65335160
235	JAK1	1	65339050	65339209
236	JAK1	1	65344705	65344834
237	JAK1	1	65348957	65349161
238	JAK1	1	65351939	65351950
239	FUBP1	1	78414448	78414462
240	FUBP1	1	78414837	78414988
241	FUBP1	1	78420937	78421017
242	FUBP1	1	78422254	78422388
243	FUBP1	1	78425866	78425951
244	FUBP1	1	78426026	78426183
245	FUBP1	1	78428452	78428618
246	FUBP1	1	78429256	78429403
247	FUBP1	1	78429744	78429850
248	FUBP1	1	78429936	78430044
249	FUBP1	1	78430328	78430435
250	FUBP1	1	78430552	78430656
251	FUBP1	1	78430750	78430918
252	FUBP1	1	78432375	78432438
253	FUBP1	1	78432565	78432642
254	FUBP1	1	78432730	78432788
255	FUBP1	1	78433308	78433353
256	FUBP1	1	78433846	78433890
257	FUBP1	1	78434703	78434771
258	FUBP1	1	78435606	78435702
259	FUBP1	1	78444566	78444691
260	NRAS	1	115247301	115247420
261	NRAS	1	115251153	115251278
262	NRAS	1	115252187	115252352
263	NRAS	1	115256418	115256602
264	NRAS	1	115258668	115258784
265	VTCN1	1	117690277	117690407
266	VTCN1	1	117695710	117695994
267	VTCN1	1	117699193	117699546
268	VTCN1	1	117712726	117712796
269	VTCN1	1	117753443	117753480
270	FAM46C	1	118145401	118145520
271	FAM46C	1	118156001	118156120
272	FAM46C	1	118161101	118161220
273	FAM46C	1	118165488	118166669
274	FAM46C	1	118170001	118170120
275	NOTCH2	1	120457926	120459320
276	NOTCH2	1	120460285	120460388
277	NOTCH2	1	120461026	120461179
278	NOTCH2	1	120461932	120462239
279	NOTCH2	1	120462849	120463023
280	NOTCH2	1	120464333	120464435
281	NOTCH2	1	120464856	120465072
282	NOTCH2	1	120465256	120465404
283	NOTCH2	1	120466257	120466610
284	NOTCH2	1	120467925	120468436
285	NOTCH2	1	120469119	120469237
286	NOTCH2	1	120471596	120471838
287	NOTCH2	1	120478039	120478230
288	NOTCH2	1	120479902	120480092
289	NOTCH2	1	120480477	120480636
290	NOTCH2	1	120483175	120483382
291	NOTCH2	1	120484146	120484380
292	NOTCH2	1	120491034	120491192
293	NOTCH2	1	120491627	120491752
294	NOTCH2	1	120493114	120493463
295	NOTCH2	1	120496163	120496314
296	NOTCH2	1	120497660	120497858
297	NOTCH2	1	120502012	120502128
298	NOTCH2	1	120506194	120506433
299	NOTCH2	1	120508073	120508192
300	NOTCH2	1	120508996	120509115
301	NOTCH2	1	120510053	120510247
302	NOTCH2	1	120510697	120510858
303	NOTCH2	1	120512131	120512370
304	NOTCH2	1	120529580	120529708
305	NOTCH2	1	120539617	120539958
306	NOTCH2	1	120547949	120548214
307	NOTCH2	1	120572526	120572613
308	NOTCH2	1	120611945	120612023
309	MCL1	1	150547101	150547220
310	MCL1	1	150549837	150549970
311	MCL1	1	150550717	150550970
312	MCL1	1	150551316	150552009
313	MCL1	1	150552501	150552620
314	RIT1	1	155870176	155870412
315	RIT1	1	155874099	155874296
316	RIT1	1	155874519	155874598
317	RIT1	1	155880238	155880300
318	RIT1	1	155880444	155880555
319	NTRK1	1	156785619	156785633
320	NTRK1	1	156811870	156811988
321	NTRK1	1	156830724	156830941
322	NTRK1	1	156834143	156834223
323	NTRK1	1	156834517	156834594
324	NTRK1	1	156836699	156836773
325	NTRK1	1	156837893	156838044
326	NTRK1	1	156838294	156838442
327	NTRK1	1	156841412	156841550
328	NTRK1	1	156843422	156843754
329	NTRK1	1	156844172	156844195
330	NTRK1	1	156844360	156844421
